food_id,ingredient_name,quantity_other,quantity_oz,price
171449,"Chicken, broilers or fryers, meat and skin, cooked, fried, flour",,22,8.99
171450,"Chicken, broilers or fryers, meat and skin, cooked, roasted",,22,8.99
171451,"Chicken, broilers or fryers, meat only, cooked, stewed",,22,8.99
171452,"Chicken, broilers or fryers, skin only, raw",,22,8.99
171453,"Chicken, broilers or fryers, skin only, cooked, fried, batter",,,
171454,"Chicken, broilers or fryers, skin only, cooked, fried, flour",,,
171455,"Chicken, broilers or fryers, giblets, cooked, simmered",,,
171456,"Chicken, gizzard, all classes, raw",,20,2.19
171457,"Chicken, gizzard, all classes, cooked, simmered",,20,2.19
171458,"Chicken, heart, all classes, raw",16 pounds,,12.99
171459,"Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, batter",,,
171460,"Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, flour",,,
171461,"Chicken, broilers or fryers, light meat, meat and skin, cooked, roasted",,,
171462,"Chicken, broilers or fryers, light meat, meat and skin, cooked, stewed",,22,8.99
171463,"Chicken, broilers or fryers, dark meat, meat and skin, raw",,,
171464,"Chicken, broilers or fryers, light meat, meat only, raw",,22,8.99
171465,"Chicken, broilers or fryers, light meat, meat only, cooked, fried",,,
171466,"Chicken, broilers or fryers, light meat, meat only, cooked, roasted",,22,8.99
171467,"Chicken, broilers or fryers, light meat, meat only, cooked, stewed",,22,8.99
171468,"Chicken, broilers or fryers, separable fat, raw",,22,8.99
171469,"Chicken, broilers or fryers, back, meat and skin, raw",,22,8.99
171470,"Chicken, broilers or fryers, back, meat and skin, cooked, fried, batter",,22,8.99
171471,"Chicken, broilers or fryers, back, meat and skin, cooked, fried, flour",,22,8.99
171472,"Chicken, broilers or fryers, back, meat only, cooked, roasted",,,
171473,"Chicken, broilers or fryers, back, meat only, cooked, stewed",,22,8.99
171474,"Chicken, broilers or fryers, breast, meat and skin, raw",,22,8.99
171475,"Chicken, broilers or fryers, breast, meat and skin, cooked, fried, batter",,22,8.99
171476,"Chicken, broilers or fryers, breast, meat and skin, cooked, fried, flour",,,
171477,"Chicken, broilers or fryers, breast, meat only, cooked, roasted",,,
171478,"Chicken, broilers or fryers, breast, meat only, cooked, stewed",,22,8.99
171479,"Turkey, whole, meat and skin, cooked, roasted",1 lb,16,1.89
171480,"Turkey, whole, meat only, raw",1 lb,16,1.89
171481,"Turkey, whole, meat only, cooked, roasted",1 lb,16,1.89
171482,"Turkey, whole, skin (light and dark), raw",1 lb,16,1.89
171483,"Turkey, all classes, gizzard, cooked, simmered",,,
171484,"Turkey, all classes, heart, raw",,,
171485,"Turkey, all classes, heart, cooked, simmered",,,
171486,"Turkey, all classes, liver, raw",,,
171487,"Turkey, all classes, liver, cooked, simmered",,,
171488,"Turkey, dark meat, meat and skin, raw",3 l,,27.99
171489,"Turkey, whole, dark meat, meat and skin, cooked, roasted",1 lb,16,1.89
171490,"Turkey, whole, light meat, raw",1 lb,16,1.89
171491,"Turkey, all classes, light meat, cooked, roasted",,,
171492,"Turkey, all classes, breast, meat and skin, cooked, roasted",,,
171493,"Turkey, all classes, leg, meat and skin, raw",,,
171494,"Turkey, all classes, leg, meat and skin, cooked, roasted",,,
171495,"Turkey, all classes, wing, meat and skin, raw",,,
171496,"Turkey, whole, breast, meat only, cooked, roasted",1 lb,16,1.89
171497,"Turkey, whole, wing, meat only, raw",1 lb,16,1.89
171498,"Turkey, whole, wing, meat only, cooked, roasted",1 lb,16,1.89
171499,"Turkey, young hen, skin only, cooked, roasted",,,
171500,"Turkey and gravy, frozen",1 lb,16,2.49
171501,"Turkey breast, pre-basted, meat and skin, cooked, roasted",1 ct,,2.49
171502,"Turkey thigh, pre-basted, meat and skin, cooked, roasted",4.5 lb,72,5.00
171503,"Turkey roast, boneless, frozen, seasoned, light and dark meat, raw",3 lb,48,13.99
171504,"Turkey, mechanically deboned, from turkey frames, raw",,,
171505,"Turkey, Ground, raw",1 lb,16,4.49
171506,"Turkey, Ground, cooked",1 lb,16,4.49
171507,"Chicken, cornish game hens, meat and skin, raw",,48,10.99
171508,"Chicken, wing, frozen, glazed, barbecue flavored, heated (microwave)",1 lb,16,4.99
171509,"Chicken, broilers or fryers, breast, skinless, boneless, meat only, with added solution, raw",,,
171510,"Duck, young duckling, domesticated, White Pekin, breast, meat and skin, boneless, cooked, roasted",,,
171511,"Duck, young duckling, domesticated, White Pekin, breast, meat only, boneless, cooked without skin, broiled",,,
171512,"Chicken patty, frozen, uncooked",,27,7.99
171513,"Chicken patty, frozen, cooked",,27,7.99
171514,"Chicken breast tenders, breaded, cooked, microwaved",,16,13.49
171515,"Chicken breast tenders, breaded, uncooked",,16,13.49
171516,"Chicken, broiler, rotisserie, BBQ, wing, meat only",,26,9.49
171517,"Chicken, broilers or fryers, rotisserie, original seasoning, back, meat only, cooked",,22,8.99
171518,"Chicken, broilers or fryers, rotisserie, original seasoning, breast, meat only, cooked",,22,8.99
171519,"Chicken, broilers or fryers, drumstick, rotisserie, original seasoning, meat only, cooked",,,
171520,"Chicken, broilers or fryers, rotisserie, original seasoning, skin only, cooked",,22,8.99
171521,"Chicken, broilers or fryers,  rotisserie, original seasoning, drumstick, meat and skin, cooked",,22,8.99
171522,"Chicken, broilers or fryers, rotisserie, original seasoning, thigh, meat and skin, cooked",,22,8.99
171523,"Chicken, broilers or fryers, rotisserie, original seasoning, wing, meat and skin, cooked",,22,8.99
171524,"Chicken, broiler, rotisserie, BBQ, skin",,26,9.49
171525,"Turkey, drumstick, from whole bird, meat only, with added solution, raw",1 lb,16,4.49
171526,"Turkey, wing, from whole bird, meat only, with added solution, raw",1 lb,16,4.49
171527,"Turkey, wing, from whole bird, meat only, with added solution, roasted",1 lb,16,4.49
171528,"Turkey, retail parts, breast, meat and skin, raw",,,
171529,"Turkey, retail parts, breast, meat and skin, cooked, roasted",2 lb,32,4.99
171530,"Turkey, drumstick, from whole bird, meat only, roasted",1 lb,16,4.49
171531,"Turkey, thigh, from whole bird, meat only, raw",,7,1.00
171532,"Turkey, thigh, from whole bird, meat only, roasted",,7,1.00
171533,"Turkey, retail parts, thigh, meat and skin, raw",2 lb,32,4.99
171534,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, grilled",,22,8.99
171535,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, braised",,,
171536,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, with added solution, cooked, grilled",,22,8.99
171537,"Soup, cream of asparagus, canned, condensed",,,
171538,"Soup, beef broth or bouillon canned, ready-to-serve",,8,7.99
171539,"Soup, beef noodle, canned, condensed",,15.5,4.49
171540,"Soup, cream of celery, canned, condensed",,10.5,1.99
171541,"Soup, cheese, canned, condensed",,10.5,1.99
171542,"Soup, chicken broth, canned, condensed",,32,1.49
171543,"Soup, chicken noodle, canned, condensed",,10.5,1.99
171544,"Soup, chicken rice, canned, chunky, ready-to-serve",,10.5,1.99
171545,"Soup, chicken with rice, canned, condensed",,10.5,1.25
171546,"Soup, chicken and vegetable, canned, ready-to-serve",,15,11.49
171547,"Soup, clam chowder, new england, canned, condensed",,18.5,2.79
171548,"Soup, beef broth bouillon and consomme, canned, condensed",,,
171549,"Soup, lentil with ham, canned, ready-to-serve",,14.5,3.79
171550,"Soup, minestrone, canned, chunky, ready-to-serve",,16,5.29
171551,"Soup, onion, canned, condensed",,2,2.39
171552,"Soup, cream of onion, canned, condensed",,10.5,1.99
171553,"Soup, oyster stew, canned, condensed",,10.5,1.99
171554,"Soup, pea, green, canned, condensed",,14.1,3.79
171555,"Soup, pea, split with ham, canned, chunky, ready-to-serve",,14.1,3.79
171556,"CAMPBELL'S, Chicken Noodle Soup, condensed",,10.5,1.99
171557,"Soup, tomato rice, canned, condensed",,11.1,2.69
171558,"Soup, turkey, chunky, canned, ready-to-serve",,32,3.99
171559,"Soup, chunky vegetable, canned, ready-to-serve",,18.8,2.99
171560,"Soup, beef broth or bouillon, powder, dry",,8,7.99
171561,"Soup, beef broth, cubed, dry",,32,1.49
171562,"Soup, chicken broth or bouillon, dry",2.0 lb,32,6.79
171563,"Soup, chicken broth cubes, dry",8 ct,3.1,1.19
171564,"Gravy, beef, canned, ready-to-serve",,12,4.59
171565,"Gravy, brown, dry",,0.87,0.50
171566,"Gravy, chicken, canned or bottled, ready-to-serve",,0.87,0.99
171567,"Gravy, chicken, dry",,0.87,0.99
171568,"Gravy, turkey, canned, ready-to-serve",,0.87,1.79
171569,"Gravy, turkey, dry",,0.87,1.79
171570,"Gravy, unspecified type, dry",,,
171571,"Soup, chicken noodle, dry, mix",,10.5,1.99
171572,"Soup, beef mushroom, canned, prepared with equal volume water",,10.5,1.99
171573,"Soup, chicken mushroom, canned, prepared with equal volume water",,18.5,2.79
171574,"Soup, tomato bisque, canned, prepared with equal volume water",,24,6.99
171575,"Sauce, peanut, made from coconut, water, sugar, peanuts",,11.5,4.79
171576,"SMART SOUP, Santa Fe Corn Chowder",,9,2.49
171577,"SMART SOUP, French Lentil",,14.5,3.79
171578,"SMART SOUP, Greek Minestrone",,,
171579,"Sauce, pesto, ready-to-serve, refrigerated",,7,5.99
171580,"Sauce, pesto, ready-to-serve, shelf stable",,7,5.99
171581,"Sauce, pesto, BUITONI, pesto with basil, ready-to-serve, refrigerated",,7,5.99
171582,"Sauce, pesto, CLASSICO, basil pesto, ready-to-serve",,7,5.99
171583,"Soup, vegetable broth, ready to serve",,14,0.89
171584,"Sauce, cheese sauce mix, dry",net wt 15.7 oz (445g),,4.49
171585,"Soup, chicken corn chowder, chunky, ready-to-serve, single brand",,18.5,2.79
171586,"Soup, bean with bacon, condensed, single brand",,11.25,1.99
171587,"Soup, tomato, canned, condensed, reduced sodium",,19,2.79
171588,"Gravy, brown instant, dry",6 ct,,3.69
171589,"Gravy, instant beef, dry",,0.87,0.50
171590,"Gravy, instant turkey, dry",,,
171591,"Soup, tomato, low sodium, with water",,19,2.79
171592,"Soup, pea, low sodium, prepared with equal volume water",,14.1,3.79
171593,"Soup, chicken noodle, low sodium, canned, prepared with equal volume water",,10.5,1.99
171594,"Soup, vegetable soup, condensed, low sodium, prepared with equal volume water",,18.5,2.79
171595,"Sauce, tomato chili sauce, bottled, with salt",,,
171596,"Soup, vegetable chicken, canned, prepared with water, low sodium",,15,11.49
171597,"Sauce, pasta, spaghetti/marinara, ready-to-serve, low sodium",,24,1.99
171598,"Gravy, meat or poultry, low sodium, prepared",,,
171599,"Gravy, HEINZ Home Style, savory beef",,,
171600,"Gravy, CAMPBELL'S, chicken",,10.5,2.19
171601,"Barbecue loaf, pork, beef",,24,17.99
171602,"Soup, cream of chicken, canned, condensed, reduced sodium",4 ct,10.5,5.29
171603,"Sauce, alfredo mix, dry",,1.48,1.79
171604,"Sauce, peppers, hot, chili, mature red, canned",,7,1.69
171605,"Sauce, chili, peppers, hot, immature green, canned",,12,1.99
171606,Fish broth,,2.47,1.69
171607,"Soup, cream of mushroom, low sodium, ready-to-serve, canned",,26,1.89
171608,"Potato soup, instant, dry mix",,11.1,2.69
171609,"Soup, chicken broth, low sodium, canned",,32,1.49
171610,"Sauce, worcestershire",15 fo,,6.99
171611,"Soup, beef and mushroom, low sodium, chunk style",,10.5,1.99
171612,"Soup, beef stroganoff, canned, chunky style, ready-to-serve",,1.5,2.49
171613,"Soup, bouillon cubes and granules, low sodium, dry",,,
171614,"Soup, ramen noodle, beef flavor, dry",,2.25,0.69
171615,"Soup, ramen noodle, chicken flavor, dry",,2.25,0.69
171616,"Beerwurst, beer salami, pork",,5,6.49
171617,"Sausage, Berliner, pork, beef",,,
171618,Blood sausage,,,
171619,"Bockwurst, pork, veal, raw",6 ct,14,5.49
171620,"Bratwurst, pork, cooked",,19,6.49
171621,"Braunschweiger (a liver sausage), pork",,16,3.29
171622,"Bratwurst, pork, beef, link",,19,6.49
171623,"Cheesefurter, cheese smokie, pork, beef",,14,5.49
171624,"Frankfurter, chicken",20 ct,40,5.99
171625,"Frankfurter, turkey",8 ct,,6.49
171626,"Ham, chopped, canned",,11.5,6.99
171627,"Ham, chopped, not canned",,16,5.49
171628,Ham and cheese loaf or roll,,12,2.79
171629,Ham and cheese spread,,9,5.99
171630,"Headcheese, pork",750ml,,13.99
171631,"Sausage, Italian, pork, mild, raw",,16,4.29
171632,"Sausage, pork and turkey, pre-cooked",,13,3.29
171633,"Frankfurter, meat and poultry, cooked, boiled",5 ct,12,4.99
171634,"Frankfurter, meat and poultry, cooked, grilled",5 ct,12,4.99
171635,"Pork sausage, link/patty, reduced fat, unprepared",,12,4.59
171636,"Pork sausage, link/patty, reduced fat, cooked, pan-fried",,,
171637,"Bologna, meat and poultry",1 lb,16,1.89
171638,"Meatballs, frozen, Italian style",,26,6.49
171639,"Bacon, turkey, microwaved",,12,5.99
171640,"Bacon, turkey, low sodium",,12,5.99
171641,"Cereals ready-to-eat, POST, ALPHA-BITS",,,
171642,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH",,,
171643,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH with CRUNCHBERRIES",,16,4.49
171644,"Cereals ready-to-eat, QUAKER, CAP'N CRUNCH'S PEANUT BUTTER CRUNCH",,16,4.49
171645,"Cereals ready-to-eat, POST, FRUITY PEBBLES",,12.25,3.99
171646,"Cereals ready-to-eat, granola, homemade",,,
171647,"Cereals ready-to-eat, POST, GRAPE-NUTS Cereal",,12.25,3.99
171648,"Cereals ready-to-eat, POST, GRAPE-NUTS Flakes",,,
171649,"Cereals ready-to-eat, QUAKER, SWEET CRUNCH/QUISP",,16,4.49
171650,"Cereals ready-to-eat, POST Raisin Bran Cereal",,28,6.99
171651,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Rice",,16,4.49
171652,"Cereals ready-to-eat, POST, GOLDEN CRISP",,28,6.99
171653,"Cereals ready-to-eat, SUN COUNTRY, KRETSCHMER Honey Crunch Wheat Germ",,,
171654,"Cereals, corn grits, white, regular and quick, enriched, dry",,12,7.99
171655,"Cereals, corn grits, white, regular and quick, enriched, cooked with water, without salt",,12,7.99
171656,"Cereals, QUAKER, corn grits, instant, plain, dry",,24.1,6.99
171657,"Cereals, CREAM OF WHEAT, regular (10 minute), cooked with water, without salt",,18,4.59
171658,"Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), dry",,,
171659,"Cereals, farina, enriched, assorted brands including CREAM OF WHEAT, quick (1-3 minutes), cooked with water, without salt",,,
171660,"Cereals, CREAM OF WHEAT, instant, dry",,18,4.59
171661,"Cereals, oats, instant, fortified, plain, dry",18 ounces,,5.79
171662,"Cereals, oats, instant, fortified, plain, prepared with water (boiling water added or microwaved)",18 ounces,,5.79
171663,"Cereals, QUAKER, Instant Oatmeal, apples and cinnamon, dry",,24.1,6.99
171664,"Cereals, oats, instant, fortified, with cinnamon and spice, dry",18 ounces,,5.79
171665,"Cereals, WHEATENA, dry",18 ounces,,4.69
171666,"Cereals, WHEATENA, cooked with water",18 ounces,,4.69
171667,"Cereals, whole wheat hot natural cereal, dry",,,
171668,"Cereals, whole wheat hot natural cereal, cooked with water, without salt",,,
171669,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Wheat",,16,4.49
171670,"Cereals, corn grits, yellow, regular and quick, unenriched, dry",,12,7.99
171671,"Cereals, corn grits, white, regular and quick, enriched, cooked with water, with salt",,12,7.99
171672,"Cereals, corn grits, yellow, regular and quick, enriched, cooked with water, without salt",,12,7.99
171673,"Cereals, corn grits, yellow, regular, quick, enriched, cooked with water, with salt",,,
171674,"Cereals, MALT-O-MEAL, chocolate, dry",30 ounces,,5.99
171675,"Cereals, oats, regular and quick and instant, unenriched, cooked with water (includes boiling and microwaving), with salt",18 ounces,,5.79
171676,"Cereals, WHEATENA, cooked with water, with salt",18 ounces,,4.69
171677,"Cereals, whole wheat hot natural cereal, cooked with water, with salt",,,
171678,"Cereals, ready-to-eat, MALT-O-MEAL, Blueberry Mini SPOONERS",,12,4.29
171679,"Cereals ready-to-eat, MALT-O-MEAL, OAT BLENDERS with honey",,,
171680,"Cereals ready-to-eat, MALT-O-MEAL, OAT BLENDERS with honey & almonds",15 ounces,,4.29
171681,"Cereals ready-to-eat, MALT-O-MEAL, Honey Nut SCOOTERS",,,
171682,"Cereals, QUAKER, Instant Oatmeal, Cinnamon Swirl, high fiber",,24.1,6.99
171683,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, blueberry hazelnut, dry",,24.1,6.99
171684,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, apple walnut, dry",,24.1,6.99
171685,"Cereals, QUAKER, oatmeal, REAL MEDLEYS, summer berry, dry",,24.1,6.99
171686,"Acerola, (west indian cherry), raw",1 lb,16,7.99
171687,"Acerola juice, raw",,,
171688,"Apples, raw, with skin (Includes foods for USDA's Food Distribution Program)",,16,2.99
171689,"Apples, raw, without skin",,16,2.99
171690,"Apples, dehydrated (low moisture), sulfured, stewed",,2.7,5.79
171691,"Apples, dried, sulfured, uncooked",6 ct,0.35,5.99
171692,"Apples, dried, sulfured, stewed, without added sugar",6 ct,0.35,5.99
171693,"Apples, dried, sulfured, stewed, with added sugar",6 ct,0.35,5.99
171694,"Apples, frozen, unsweetened, unheated (Includes foods for USDA's Food Distribution Program)",,7,1.49
171695,"Applesauce, canned, unsweetened, without added ascorbic acid (Includes foods for USDA's Food Distribution Program)",,48,4.29
171696,"Applesauce, canned, sweetened, without salt",,48,4.29
171697,"Apricots, raw",,6,4.79
171698,"Apricots, canned, water pack, with skin, solids and liquids",,15.25,2.19
171699,"Apricots, canned, heavy syrup pack, with skin, solids and liquids",,15.25,2.19
171700,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",,11.3,0.79
171701,"Apricots, canned, extra heavy syrup pack, without skin, solids and liquids",,15.25,2.19
171702,"Apricots, dehydrated (low-moisture), sulfured, uncooked",,16,8.99
171703,"Apricots, frozen, sweetened",,6,4.79
171704,"Apricot nectar, canned, with added ascorbic acid",,11.3,0.79
171705,"Avocados, raw, all commercial varieties",,7.3,9.99
171706,"Avocados, raw, California",,7.3,9.99
171707,"Avocados, raw, Florida",,7.3,9.99
171708,"Cherries, tart, dried, sweetened (Includes foods for USDA's Food Distribution Program)",,14.5,4.99
171709,"Blackberries, canned, heavy syrup, solids and liquids",12 pk,12,10.99
171710,"Blackberries, frozen, unsweetened",,16,4.99
171711,"Blueberries, raw",,,
171712,"Boysenberries, canned, heavy syrup",,,
171713,"Boysenberries, frozen, unsweetened",,12,4.99
171714,"Breadfruit, raw",,15,2.39
171715,"Carambola, (starfruit), raw",,,
171716,"Cherries, sour, red, canned, heavy syrup pack, solids and liquids",30 ct,,17.99
171717,"Cherries, sour, red, canned, extra heavy syrup pack, solids and liquids",30 ct,,17.99
171718,"Cherries, sour, red, frozen, unsweetened (Includes foods for USDA's Food Distribution Program)",30 ct,,17.99
171719,"Cherries, sweet, raw",,16,3.49
171720,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",,16,3.49
171721,"Crabapples, raw",,64,3.79
171722,"Cranberries, raw",,,
171723,"Cranberries, dried, sweetened (Includes foods for USDA's Food Distribution Program)",,5,3.29
171724,"Currants, zante, dried",,,
171725,"Custard-apple, (bullock's-heart), raw",,,
171726,"Dates, deglet noor",,,
171727,"Elderberries, raw",40 ct,,14.99
171728,"Beef, Australian, imported, grass-fed,  external fat, raw",750 ml,,8.99
171729,"Beef, Australian, imported, grass-fed, seam fat, raw",750 ml,,8.99
171730,"Beef, Australian, imported, Wagyu, external fat, Aust. marble score 4/5, raw",750 ml,,8.99
171731,"Beef, Australian, imported, Wagyu, seam fat, Aust. marble score 4/5, raw",,,
171732,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw",750 ml,,8.99
171733,"Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean and fat, raw",750 ml,,8.99
171734,"Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean only, raw",750 ml,,8.99
171735,"Beef, Australian, imported, grass-fed, rib, ribeye steak/roast lip-on, boneless, separable lean only, raw",,,
171736,"Beef, Australian, imported, Wagyu, loin, top loin steak/roast, boneless, separable lean only, Aust. marble score 9, raw",750 ml,,8.99
171737,"Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean only, Aust. marble score 4/5, raw",750 ml,,8.99
171738,"Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean only, Aust. marble score 9, raw",,,
171739,"Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean and fat, raw",750 ml,,8.99
171740,"Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw",750 ml,,8.99
171741,"Beef, Australian, imported, Wagyu, rib, small end rib steak/roast, boneless, separable lean and fat, Aust. marble score 9, raw",750 ml,,8.99
171742,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, Aust. marble score 9, raw",750 ml,,8.99
171743,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",1 lb,16,11.99
171744,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",1 lb,16,11.99
171745,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",1 lb,16,11.99
171746,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",1 lb,16,11.99
171747,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",1 lb,16,11.99
171748,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",,23,9.99
171749,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",,23,9.99
171750,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, raw",,23,9.99
171751,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, choice, raw",,23,9.99
171752,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, raw",,23,9.99
171753,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",,23,9.99
171754,"Beef, loin, tenderloin roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",,23,9.99
171755,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",1 lb,16,11.99
171756,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",1 lb,16,11.99
171757,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",1 lb,16,11.99
171758,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",1 lb,16,11.99
171759,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",1 lb,16,11.99
171760,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",1 lb,16,11.99
171761,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",1 lb,16,11.99
171762,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",1 lb,16,11.99
171763,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",1 lb,16,11.99
171764,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",1 lb,16,11.99
171765,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",,23,9.99
171766,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, raw",,23,9.99
171767,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",,23,9.99
171768,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",,23,9.99
171769,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",,23,9.99
171770,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",1 lb,16,11.99
171771,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",1 lb,16,11.99
171772,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",1 lb,16,11.99
171773,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",1 lb,16,11.99
171774,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",,23,9.99
171775,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",,23,9.99
171776,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, select, raw",,,
171777,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, select, raw",,,
171778,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, select, cooked",,,
171779,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, select, raw",,,
171780,"Beef, chuck, clod roast, separable lean only, trimmed to 1/4"" fat, all grades, cooked, roasted",1 lb,16,12.99
171781,"Beef, shoulder steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",1 lb,16,12.99
171782,"Beef, chuck, clod steak, separable lean only, trimmed to 1/4"" fat, all grades, cooked, braised",1 lb,16,12.99
171783,"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, USDA choice, cooked, broiled",1 lb,16,12.99
171784,"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",1 lb,16,12.99
171785,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",1 lb,16,12.99
171786,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",1 lb,16,12.99
171787,"Beef, plate, inside skirt steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",,2.8,3.99
171788,"Beef, plate, outside skirt steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",,2.8,3.99
171789,"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",1 lb,16,12.99
171790,"Beef, ground, 95% lean meat / 5% fat, raw",1 lb,16,9.49
171791,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",1 lb,16,9.49
171792,"Beef, ground, 95% lean meat / 5% fat, patty, cooked, pan-broiled",1 lb,16,9.49
171793,"Beef, ground, 90% lean meat / 10% fat, patty, cooked, pan-broiled",1 lb,16,9.49
171794,"Beef, ground, 90% lean meat / 10% fat, crumbles, cooked, pan-browned",1 lb,16,9.49
171795,"Beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked",1 lb,16,9.49
171796,"Beef, ground, 85% lean meat / 15% fat, raw (Includes foods for USDA's Food Distribution Program)",1 lb,16,9.49
171797,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, broiled",1 lb,16,9.49
171798,"Beef, ground, 80% lean meat / 20% fat, patty, cooked, pan-broiled",1 lb,16,9.49
171799,"Beef, ground, 80% lean meat / 20% fat, crumbles, cooked, pan-browned",1 lb,16,9.49
171800,"Beef, ground, 80% lean meat / 20% fat, loaf, cooked, baked",1 lb,16,9.49
171801,"Beef, ground, 75% lean meat / 25% fat, loaf, cooked, baked",1 lb,16,9.49
171802,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, raw",1 lb,16,8.99
171803,"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, select, raw",,6,7.00
